1004,56,42.4,3.4,-2,20,6,20,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,37.2,20,10,15,1,21,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,29.8,8.4,16,21,-14,19,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,37.6,12.2,3,4,-5,9,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,31,9.8,9999,9999,9999,9999,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,27.6,2,5,10,-5,13,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,24.6,2.8,21,9,-20,21,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,31.8,3.6,25,21,-21,15,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,36.4,19.8,15,20,1,13,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,37.8,14,1,9,0,8,9999,9999,9999,1,0.166666667,0,0.5,0,0,0,1.5
1004,56,17,19.6,1,8,4,4,9999,9999,9999,1,0.166666667,0,0.5,0,0,0,1.5
1004,56,20.4,20,17,36,14,31,9999,9999,9999,1,0.166666667,0,0.5,0,0,0,1.5
1004,56,15,15.8,9999,9999,9999,9999,9999,9999,9999,1,0.166666667,0,0.5,0,0,0,1.5
1004,56,29.4,10.6,9999,9999,9999,9999,9999,9999,9999,1,0.166666667,0,0.5,0,0,0,1.5
1004,56,12.6,17.8,9999,9999,9999,9999,9999,9999,9999,1,0.166666667,0,0.5,0,0,0,1.5
1004,56,19.8,7.6,-4,27,10,12,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,19,3.4,9,25,23,31,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,24.2,4,6,29,11,28,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,10.2,9.8,0,25,0,24,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,15.2,5.2,9999,9999,9999,9999,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,10,31.8,9999,9999,9999,9999,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,12.2,6,-32,29,19,36,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,13.8,15.8,1,31,1,34,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,8.8,5,1,27,1,27,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,0,38.4,9999,9999,9999,9999,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,8.4,13.8,-3,6,1,12,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,11.6,6,-3,19,8,17,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,7.8,4.6,-24,29,-27,29,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,14.4,0.6,24,31,-8,29,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,7.8,20.4,24,24,-21,27,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,1.6,0,0,7,1,20,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,16.4,2.2,-3,29,16,32,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,2.2,17.6,9999,9999,9999,9999,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,3.2,24.4,1,19,0,19,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,22.4,25,-1,27,-1,25,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,5.2,29.2,-4,24,2,31,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1004,56,39.8,10.4,4,21,0,20,9999,9999,9999,4,0.166666667,0,0.5,0,0,0,1.5
1005,53,76.8,10,0,31,0,28,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,71.6,8.2,13,29,-32,13,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,71.2,13.8,0,9,1,15,9999,9999,9999,0,0,0,0,0,1,0,0.25
